"Name","Rank","Number.of.Births","Gender","Year"
"Odin",403,9,"Boy","2014"
"Avery",403,9,"Boy","2014"
"Kamil",428,8,"Boy","2014"
"Fintan",428,8,"Boy","2014"
"Kane",428,8,"Boy","2014"
"Carl",428,8,"Boy","2014"
"Jeremiah",428,8,"Boy","2014"
"Jerry",428,8,"Boy","2014"
"Tim",428,8,"Boy","2014"
"Fionan",428,8,"Boy","2014"
"Cory",428,8,"Boy","2014"
"Pauric",428,8,"Boy","2014"
"Saul",428,8,"Boy","2014"
"Diarmaid",428,8,"Boy","2014"
"Darius",428,8,"Boy","2014"
"Dion",428,8,"Boy","2014"
"Keegan",428,8,"Boy","2014"
"Krzysztof",428,8,"Boy","2014"
"Roman",428,8,"Boy","2014"
"Artur",428,8,"Boy","2014"
"Larry",428,8,"Boy","2014"
"Leonard",428,8,"Boy","2014"
"Art",428,8,"Boy","2014"
"Emilis",428,8,"Boy","2014"
"Armandas",428,8,"Boy","2014"
"Con",428,8,"Boy","2014"
"Martynas",428,8,"Boy","2014"
"Aodan",428,8,"Boy","2014"
"Brayden",428,8,"Boy","2014"
"Kevinas",428,8,"Boy","2014"
"Lorenzo",428,8,"Boy","2014"
"Alec",428,8,"Boy","2014"
"Aronas",428,8,"Boy","2014"
"Finley",428,8,"Boy","2014"
"Dorian",428,8,"Boy","2014"
"Hughie",428,8,"Boy","2014"
"Ksawery",428,8,"Boy","2014"
"Layton",428,8,"Boy","2014"
"Oskaras",428,8,"Boy","2014"
"Spencer",428,8,"Boy","2014"
"Lenny",428,8,"Boy","2014"
"Marley",428,8,"Boy","2014"
"Eamonn",468,7,"Boy","2014"
"Derek",468,7,"Boy","2014"
"Preston",468,7,"Boy","2014"
"Ferdia",468,7,"Boy","2014"
"Olan",468,7,"Boy","2014"
"Fergal",468,7,"Boy","2014"
"Deividas",468,7,"Boy","2014"
"Maurice",468,7,"Boy","2014"
"Mike",468,7,"Boy","2014"
"Ned",468,7,"Boy","2014"
"Abdul",468,7,"Boy","2014"
"Jeffrey",468,7,"Boy","2014"
"Marcin",468,7,"Boy","2014"
"Ajay",468,7,"Boy","2014"
"Byron",468,7,"Boy","2014"
"Domhnall",468,7,"Boy","2014"
"Matt",468,7,"Boy","2014"
"Terence",468,7,"Boy","2014"
"Danielius",468,7,"Boy","2014"
"Dwayne",468,7,"Boy","2014"
"Feilim",468,7,"Boy","2014"
"Finbarr",468,7,"Boy","2014"
"Jaiden",468,7,"Boy","2014"
"Samson",468,7,"Boy","2014"
"Taidgh",468,7,"Boy","2014"
"Dovydas",468,7,"Boy","2014"
"Eden",468,7,"Boy","2014"
"Lachlan",468,7,"Boy","2014"
"Orin",468,7,"Boy","2014"
"Ralph",468,7,"Boy","2014"
"Culann",468,7,"Boy","2014"
"Dante",468,7,"Boy","2014"
"Faolan",468,7,"Boy","2014"
"Fletcher",468,7,"Boy","2014"
"Lochlan",468,7,"Boy","2014"
"Mannix",468,7,"Boy","2014"
"Markas",468,7,"Boy","2014"
"Zayn",468,7,"Boy","2014"
"Arijus",468,7,"Boy","2014"
"Cruz",468,7,"Boy","2014"
"Luka",508,6,"Boy","2014"
"Desmond",508,6,"Boy","2014"
"Diego",508,6,"Boy","2014"
"Gregory",508,6,"Boy","2014"
"Antonio",508,6,"Boy","2014"
"Markuss",508,6,"Boy","2014"
"Zachariah",508,6,"Boy","2014"
"Devon",508,6,"Boy","2014"
"Frederick",508,6,"Boy","2014"
"Finian",508,6,"Boy","2014"
"Maxwell",508,6,"Boy","2014"
"Ayaan",508,6,"Boy","2014"
"Edmund",508,6,"Boy","2014"
"Jody",508,6,"Boy","2014"
"Seosamh",508,6,"Boy","2014"
"Solomon",508,6,"Boy","2014"
"Cain",508,6,"Boy","2014"
"Jerome",508,6,"Boy","2014"
"Kristian",508,6,"Boy","2014"
"Kylan",508,6,"Boy","2014"
"Luis",508,6,"Boy","2014"
"Roberts",508,6,"Boy","2014"
"Bruno",508,6,"Boy","2014"
"Denzel",508,6,"Boy","2014"
"Isaiah",508,6,"Boy","2014"
"Rohan",508,6,"Boy","2014"
"Tajus",508,6,"Boy","2014"
"Finnian",508,6,"Boy","2014"
"Brodie",508,6,"Boy","2014"
"Bruce",508,6,"Boy","2014"
"Douglas",508,6,"Boy","2014"
"Gustas",508,6,"Boy","2014"
"Levente",508,6,"Boy","2014"
"Maison",508,6,"Boy","2014"
"Nikolas",508,6,"Boy","2014"
"Patrik",508,6,"Boy","2014"
"Ray",508,6,"Boy","2014"
"Seimi",508,6,"Boy","2014"
"Steve",508,6,"Boy","2014"
"Tobiasz",508,6,"Boy","2014"
"Majus",508,6,"Boy","2014"
"Remy",508,6,"Boy","2014"
"Clayton",550,5,"Boy","2014"
"Wayne",550,5,"Boy","2014"
"Dermot",550,5,"Boy","2014"
"Graham",550,5,"Boy","2014"
"Maxim",550,5,"Boy","2014"
"Mario",550,5,"Boy","2014"
"Kelvin",550,5,"Boy","2014"
"Emil",550,5,"Boy","2014"
"Hamza",550,5,"Boy","2014"
"Kaylem",550,5,"Boy","2014"
"Kornel",550,5,"Boy","2014"
"Rokas",550,5,"Boy","2014"
"Charley",550,5,"Boy","2014"
"Cal",550,5,"Boy","2014"
"Kaden",550,5,"Boy","2014"
"Russell",550,5,"Boy","2014"
"Sami",550,5,"Boy","2014"
"Aryan",550,5,"Boy","2014"
"Kaleb",550,5,"Boy","2014"
"Marko",550,5,"Boy","2014"
"Rioghan",550,5,"Boy","2014"
"Roberto",550,5,"Boy","2014"
"Cohen",550,5,"Boy","2014"
"Dale",550,5,"Boy","2014"
"Johan",550,5,"Boy","2014"
"Kade",550,5,"Boy","2014"
"Paraic",550,5,"Boy","2014"
"Sammy",550,5,"Boy","2014"
"Walter",550,5,"Boy","2014"
"Yusuf",550,5,"Boy","2014"
"Zane",550,5,"Boy","2014"
"Blaise",550,5,"Boy","2014"
"Fiach",550,5,"Boy","2014"
"Alessio",550,5,"Boy","2014"
"Bradan",550,5,"Boy","2014"
"Colton",550,5,"Boy","2014"
"Darach",550,5,"Boy","2014"
"Jokubas",550,5,"Boy","2014"
"Koby",550,5,"Boy","2014"
"Kye",550,5,"Boy","2014"
"Leyton",550,5,"Boy","2014"
"Omer",550,5,"Boy","2014"
"Paudie",550,5,"Boy","2014"
"Richie",550,5,"Boy","2014"
"Rodrigo",550,5,"Boy","2014"
"Yousef",550,5,"Boy","2014"
"Caeden",550,5,"Boy","2014"
"Deacon",550,5,"Boy","2014"
"Donovan",550,5,"Boy","2014"
"Emre",550,5,"Boy","2014"
"Finbar",550,5,"Boy","2014"
"Kaelan",550,5,"Boy","2014"
"Loughlin",550,5,"Boy","2014"
"Maidhc",550,5,"Boy","2014"
"Mantas",550,5,"Boy","2014"
"Mathias",550,5,"Boy","2014"
"Pablo",550,5,"Boy","2014"
"Rayyan",550,5,"Boy","2014"
"Otto",550,5,"Boy","2014"
"Taylor",609,4,"Boy","2014"
"Enda",609,4,"Boy","2014"
"Shayne",609,4,"Boy","2014"
"Travis",609,4,"Boy","2014"
"Prince",609,4,"Boy","2014"
"Finlay",609,4,"Boy","2014"
"Feidhlim",609,4,"Boy","2014"
"Kilian",609,4,"Boy","2014"
"Chris",609,4,"Boy","2014"
"Eugene",609,4,"Boy","2014"
"Ahmad",609,4,"Boy","2014"
"Phillip",609,4,"Boy","2014"
"Terry",609,4,"Boy","2014"
"Daniels",609,4,"Boy","2014"
"Jared",609,4,"Boy","2014"
"Syed",609,4,"Boy","2014"
"Aleks",609,4,"Boy","2014"
"Anton",609,4,"Boy","2014"
"Christy",609,4,"Boy","2014"
"Jacek",609,4,"Boy","2014"
"Jayson",609,4,"Boy","2014"
"Kalvin",609,4,"Boy","2014"
"Konrad",609,4,"Boy","2014"
"Kyran",609,4,"Boy","2014"
"Quinn",609,4,"Boy","2014"
"Rio",609,4,"Boy","2014"
"Wyatt",609,4,"Boy","2014"
"Axel",609,4,"Boy","2014"
"Bilal",609,4,"Boy","2014"
"Culainn",609,4,"Boy","2014"
"Jaydon",609,4,"Boy","2014"
"Kailum",609,4,"Boy","2014"
"Khalid",609,4,"Boy","2014"
"Kurt",609,4,"Boy","2014"
"Lochlainn",609,4,"Boy","2014"
"Maitiu",609,4,"Boy","2014"
"Manus",609,4,"Boy","2014"
"Pavel",609,4,"Boy","2014"
"Quin",609,4,"Boy","2014"
"Timmy",609,4,"Boy","2014"
"Xander",609,4,"Boy","2014"
"Alistair",609,4,"Boy","2014"
"Arman",609,4,"Boy","2014"
"Asher",609,4,"Boy","2014"
"Bernie",609,4,"Boy","2014"
"Domantas",609,4,"Boy","2014"
"Erick",609,4,"Boy","2014"
"Ezekiel",609,4,"Boy","2014"
"Jakob",609,4,"Boy","2014"
"Jeff",609,4,"Boy","2014"
"Aarav",609,4,"Boy","2014"
"Arjun",609,4,"Boy","2014"
"Ayden",609,4,"Boy","2014"
"Bobbie",609,4,"Boy","2014"
"Bodhi",609,4,"Boy","2014"
"Boris",609,4,"Boy","2014"
"Brax",609,4,"Boy","2014"
"Chase",609,4,"Boy","2014"
"Edvinas",609,4,"Boy","2014"
"Enzo",609,4,"Boy","2014"
"Jai",609,4,"Boy","2014"
"Jaydan",609,4,"Boy","2014"
"Karim",609,4,"Boy","2014"
"Kirill",609,4,"Boy","2014"
"Matthias",609,4,"Boy","2014"
"Maximillian",609,4,"Boy","2014"
"Mylo",609,4,"Boy","2014"
"Rionn",609,4,"Boy","2014"
"Romeo",609,4,"Boy","2014"
"Rua",609,4,"Boy","2014"
"Samir",609,4,"Boy","2014"
"Stanley",609,4,"Boy","2014"
"Tj",609,4,"Boy","2014"
"Zain",609,4,"Boy","2014"
"Zakaria",609,4,"Boy","2014"
"Adamas",609,4,"Boy","2014"
"Arda",609,4,"Boy","2014"
"Ayman",609,4,"Boy","2014"
"Cadan",609,4,"Boy","2014"
"Caelum",609,4,"Boy","2014"
"Coleman",609,4,"Boy","2014"
"Herkus",609,4,"Boy","2014"
"Israel",609,4,"Boy","2014"
"Jj",609,4,"Boy","2014"
"Kingsley",609,4,"Boy","2014"
"Kristofers",609,4,"Boy","2014"
"Lloyd",609,4,"Boy","2014"
"Mairtin",609,4,"Boy","2014"
"Marks",609,4,"Boy","2014"
"Nikolai",609,4,"Boy","2014"
"Rhian",609,4,"Boy","2014"
"Willie",609,4,"Boy","2014"
"Yahya",609,4,"Boy","2014"
"Albie",609,4,"Boy","2014"
"Antoine",609,4,"Boy","2014"
"Atas",609,4,"Boy","2014"
"Coen",609,4,"Boy","2014"
"Eliott",609,4,"Boy","2014"
"Grayson",609,4,"Boy","2014"
"Ignacy",609,4,"Boy","2014"
"Marcell",609,4,"Boy","2014"
"Olivers",609,4,"Boy","2014"
"Ruadh",609,4,"Boy","2014"
"Skyler",609,4,"Boy","2014"
"Vihaan",609,4,"Boy","2014"
"Winston",609,4,"Boy","2014"
"Mathew",715,3,"Boy","2014"
"Kenneth",715,3,"Boy","2014"
"Derry",715,3,"Boy","2014"
"Ruaidhri",715,3,"Boy","2014"
"Finnan",715,3,"Boy","2014"
"Lukasz",715,3,"Boy","2014"
"Cornelius",715,3,"Boy","2014"
"Cristian",715,3,"Boy","2014"
"Marcos",715,3,"Boy","2014"
"Pedro",715,3,"Boy","2014"
"Seanan",715,3,"Boy","2014"
"Trevor",715,3,"Boy","2014"
"Yu",715,3,"Boy","2014"
"Andreas",715,3,"Boy","2014"
"Iosif",715,3,"Boy","2014"
"Kenzie",715,3,"Boy","2014"
"Stuart",715,3,"Boy","2014"
"Arran",715,3,"Boy","2014"
"Dominick",715,3,"Boy","2014"
"Keenan",715,3,"Boy","2014"
"Raphael",715,3,"Boy","2014"
"Ricky",715,3,"Boy","2014"
"Arturs",715,3,"Boy","2014"
"Brady",715,3,"Boy","2014"
"Eimhin",715,3,"Boy","2014"
"Erikas",715,3,"Boy","2014"
"Felim",715,3,"Boy","2014"
"Fynn",715,3,"Boy","2014"
"Hassan",715,3,"Boy","2014"
"Lennox",715,3,"Boy","2014"
"Marek",715,3,"Boy","2014"
"Mustafa",715,3,"Boy","2014"
"Neal",715,3,"Boy","2014"
"Pranav",715,3,"Boy","2014"
"Tariq",715,3,"Boy","2014"
"Alessandro",715,3,"Boy","2014"
"Angelo",715,3,"Boy","2014"
"Blazej",715,3,"Boy","2014"
"Cahir",715,3,"Boy","2014"
"Chulainn",715,3,"Boy","2014"
"Dallan",715,3,"Boy","2014"
"Evin",715,3,"Boy","2014"
"Francesco",715,3,"Boy","2014"
"Gerald",715,3,"Boy","2014"
"Ignas",715,3,"Boy","2014"
"Isa",715,3,"Boy","2014"
"John Paul",715,3,"Boy","2014"
"Juan",715,3,"Boy","2014"
"Kajetan",715,3,"Boy","2014"
"King",715,3,"Boy","2014"
"Maksym",715,3,"Boy","2014"
"Muiris",715,3,"Boy","2014"
"Rehan",715,3,"Boy","2014"
"Zayd",715,3,"Boy","2014"
"Adrians",715,3,"Boy","2014"
"Alejandro",715,3,"Boy","2014"
"Arminas",715,3,"Boy","2014"
"Benedict",715,3,"Boy","2014"
"Codie",715,3,"Boy","2014"
"Cyprian",715,3,"Boy","2014"
"Felipe",715,3,"Boy","2014"
"Franklin",715,3,"Boy","2014"
"Godwin",715,3,"Boy","2014"
"Hao",715,3,"Boy","2014"
"Jamal",715,3,"Boy","2014"
"Adomas",715,3,"Boy","2014"
"Alexey",715,3,"Boy","2014"
"Artyom",715,3,"Boy","2014"
"Ayan",715,3,"Boy","2014"
"Bentley",715,3,"Boy","2014"
"Caomhan",715,3,"Boy","2014"
"Casper",715,3,"Boy","2014"
"Coby",715,3,"Boy","2014"
"Eduardo",715,3,"Boy","2014"
"Evanas",715,3,"Boy","2014"
"Feliks",715,3,"Boy","2014"
"Grzegorz",715,3,"Boy","2014"
"Kellan",715,3,"Boy","2014"
"Kristupas",715,3,"Boy","2014"
"Macdara",715,3,"Boy","2014"
"Malcolm",715,3,"Boy","2014"
"Matus",715,3,"Boy","2014"
"Miley",715,3,"Boy","2014"
"Paudi",715,3,"Boy","2014"
"Rylee",715,3,"Boy","2014"
"Seanie",715,3,"Boy","2014"
"Sebastien",715,3,"Boy","2014"
"Tommaso",715,3,"Boy","2014"
"Tommy-Lee",715,3,"Boy","2014"
"Yannis",715,3,"Boy","2014"
"Adnan",715,3,"Boy","2014"
"Cillin",715,3,"Boy","2014"
"Connie",715,3,"Boy","2014"
"Danas",715,3,"Boy","2014"
"Daniil",715,3,"Boy","2014"
"Daniyal",715,3,"Boy","2014"
"Darian",715,3,"Boy","2014"
"Edgar",715,3,"Boy","2014"
"Eyad",715,3,"Boy","2014"
"Faris",715,3,"Boy","2014"
"Greg",715,3,"Boy","2014"
"Imran",715,3,"Boy","2014"
"Jonathon",715,3,"Boy","2014"
"Josiah",715,3,"Boy","2014"
"Junior",715,3,"Boy","2014"
"Karson",715,3,"Boy","2014"
"Kenny",715,3,"Boy","2014"
"Marat",715,3,"Boy","2014"
"Marius",715,3,"Boy","2014"
"Marvin",715,3,"Boy","2014"
"Matias",715,3,"Boy","2014"
"Matthieu",715,3,"Boy","2014"
"Maxymilian",715,3,"Boy","2014"
"Mikie",715,3,"Boy","2014"
"Nate",715,3,"Boy","2014"
"Nico",715,3,"Boy","2014"
"Nigel",715,3,"Boy","2014"
"Ruarc",715,3,"Boy","2014"
"Rudy",715,3,"Boy","2014"
"Seamie",715,3,"Boy","2014"
"Setanta",715,3,"Boy","2014"
"Timotei",715,3,"Boy","2014"
"Vasile",715,3,"Boy","2014"
"Vilius",715,3,"Boy","2014"
"Wojtek",715,3,"Boy","2014"
"Yousif",715,3,"Boy","2014"
"Zhi",715,3,"Boy","2014"
"Aivaras",715,3,"Boy","2014"
"Archer",715,3,"Boy","2014"
"Aretas",715,3,"Boy","2014"
"Ariel",715,3,"Boy","2014"
"Armaan",715,3,"Boy","2014"
"Axl",715,3,"Boy","2014"
"Botond",715,3,"Boy","2014"
"Bram",715,3,"Boy","2014"
"Callaghan",715,3,"Boy","2014"
"Dougie",715,3,"Boy","2014"
"Eesa",715,3,"Boy","2014"
"Enrikas",715,3,"Boy","2014"
"Farhan",715,3,"Boy","2014"
"Henri",715,3,"Boy","2014"
"Huey",715,3,"Boy","2014"
"Hunor",715,3,"Boy","2014"
"Jordi",715,3,"Boy","2014"
"Kalan",715,3,"Boy","2014"
"Kaspian",715,3,"Boy","2014"
"Kayson",715,3,"Boy","2014"
"Koa",715,3,"Boy","2014"
"Loki",715,3,"Boy","2014"
"Mahdi",715,3,"Boy","2014"
"Mieszko",715,3,"Boy","2014"
"Nihal",715,3,"Boy","2014"
"Oskars",715,3,"Boy","2014"
"Reggie",715,3,"Boy","2014"
"Rico",715,3,"Boy","2014"
"Robertas",715,3,"Boy","2014"
"Sandro",715,3,"Boy","2014"
"Yu Xuan",715,3,"Boy","2014"
"Zackary",715,3,"Boy","2014"
"Jack",1,752,"Boy","2015"
"James",2,697,"Boy","2015"
"Daniel",3,617,"Boy","2015"
"Conor",4,558,"Boy","2015"
"Sean",5,530,"Boy","2015"
"Adam",6,449,"Boy","2015"
"Noah",7,438,"Boy","2015"
"Michael",8,434,"Boy","2015"
"Charlie",9,399,"Boy","2015"
"Luke",10,382,"Boy","2015"
"Thomas",11,379,"Boy","2015"
"Oisin",12,365,"Boy","2015"
"Alex",13,361,"Boy","2015"
"Cian",14,358,"Boy","2015"
"Harry",14,358,"Boy","2015"
"Patrick",16,350,"Boy","2015"
"Dylan",17,343,"Boy","2015"
"Ryan",18,329,"Boy","2015"
"Fionn",19,325,"Boy","2015"
"Liam",20,324,"Boy","2015"
"Darragh",21,302,"Boy","2015"
"Cillian",22,299,"Boy","2015"
"David",23,293,"Boy","2015"
"Jamie",24,286,"Boy","2015"
"Jake",25,285,"Boy","2015"
"Aaron",26,281,"Boy","2015"
"Matthew",27,279,"Boy","2015"
"John",28,266,"Boy","2015"
"Ben",29,265,"Boy","2015"
"Finn",30,260,"Boy","2015"
"Oliver",31,259,"Boy","2015"
"Nathan",32,231,"Boy","2015"
"Tadhg",33,230,"Boy","2015"
"Kyle",34,217,"Boy","2015"
"Evan",35,207,"Boy","2015"
"Rian",36,200,"Boy","2015"
"Tom",37,192,"Boy","2015"
"Sam",38,190,"Boy","2015"
"Mason",39,186,"Boy","2015"
"Ethan",40,181,"Boy","2015"
"Samuel",41,176,"Boy","2015"
"Joseph",42,174,"Boy","2015"
"Callum",43,173,"Boy","2015"
"Max",43,173,"Boy","2015"
"Oscar",45,170,"Boy","2015"
"Alexander",46,169,"Boy","2015"
"Eoin",47,162,"Boy","2015"
"Joshua",47,162,"Boy","2015"
"Jacob",49,159,"Boy","2015"
"Bobby",50,158,"Boy","2015"
"William",51,157,"Boy","2015"
"Aidan",52,154,"Boy","2015"
"Leo",53,148,"Boy","2015"
"Robert",54,147,"Boy","2015"
"Leon",54,147,"Boy","2015"
"Ronan",56,136,"Boy","2015"
"Senan",56,136,"Boy","2015"
"Benjamin",58,134,"Boy","2015"
"Logan",59,132,"Boy","2015"
"Andrew",60,131,"Boy","2015"
"Jayden",61,127,"Boy","2015"
"Alfie",62,124,"Boy","2015"
"Tommy",63,121,"Boy","2015"
"Ciaran",64,120,"Boy","2015"
"Mark",65,119,"Boy","2015"
"Cathal",66,118,"Boy","2015"
"Ollie",66,118,"Boy","2015"
"Danny",68,116,"Boy","2015"
"Odhran",69,113,"Boy","2015"
"Donnacha",70,112,"Boy","2015"
"Shane",71,109,"Boy","2015"
"Eoghan",71,109,"Boy","2015"
"Rory",73,108,"Boy","2015"
"Scott",74,107,"Boy","2015"
"Peter",75,103,"Boy","2015"
"Dara",76,102,"Boy","2015"
"Isaac",77,100,"Boy","2015"
"Shay",78,98,"Boy","2015"
"Billy",79,97,"Boy","2015"
"Tyler",80,90,"Boy","2015"
"Kai",80,90,"Boy","2015"
"Lucas",82,89,"Boy","2015"
"Anthony",83,88,"Boy","2015"
"Martin",83,88,"Boy","2015"
"Henry",83,88,"Boy","2015"
"Christopher",86,87,"Boy","2015"
"Kevin",87,86,"Boy","2015"
"Lorcan",87,86,"Boy","2015"
"Cormac",89,84,"Boy","2015"
"George",90,82,"Boy","2015"
"Hugo",91,80,"Boy","2015"
"Tomas",92,79,"Boy","2015"
"Josh",93,78,"Boy","2015"
"Daithi",93,78,"Boy","2015"
"Brian",95,76,"Boy","2015"
"Edward",95,76,"Boy","2015"
"Sebastian",97,74,"Boy","2015"
"Killian",98,73,"Boy","2015"
"Ruairi",98,73,"Boy","2015"
"Rhys",100,71,"Boy","2015"
"Daire",100,71,"Boy","2015"
"Luca",100,71,"Boy","2015"
"Zach",103,70,"Boy","2015"
"Niall",104,69,"Boy","2015"
"Riley",105,68,"Boy","2015"
"Louis",106,67,"Boy","2015"
"Filip",106,67,"Boy","2015"
"Gabriel",106,67,"Boy","2015"
"Alan",109,66,"Boy","2015"
"Hugh",110,65,"Boy","2015"
"Jakub",111,64,"Boy","2015"
"Kayden",112,63,"Boy","2015"
"Jason",113,62,"Boy","2015"
"Stephen",114,61,"Boy","2015"
"Charles",114,61,"Boy","2015"
"Oran",116,60,"Boy","2015"
"Blake",117,59,"Boy","2015"
"Theo",117,59,"Boy","2015"
"Muhammad",119,58,"Boy","2015"
"Ross",120,57,"Boy","2015"
"Cody",120,57,"Boy","2015"
"Eli",122,56,"Boy","2015"
"Arthur",123,55,"Boy","2015"
"Antoni",123,55,"Boy","2015"
"Nicholas",125,53,"Boy","2015"
"Elliot",125,53,"Boy","2015"
"Calvin",127,52,"Boy","2015"
"Eric",128,51,"Boy","2015"
"Paul",129,48,"Boy","2015"
"Diarmuid",130,47,"Boy","2015"
"Cameron",130,47,"Boy","2015"
"Caleb",130,47,"Boy","2015"
"Bradley",130,47,"Boy","2015"
"Oskar",130,47,"Boy","2015"
"Jackson",130,47,"Boy","2015"
"Kian",136,46,"Boy","2015"
"Corey",136,46,"Boy","2015"
"Joey",136,46,"Boy","2015"
"Harvey",136,46,"Boy","2015"
"Jonathan",140,45,"Boy","2015"
"Seamus",140,45,"Boy","2015"
"Conall",140,45,"Boy","2015"
"Jan",140,45,"Boy","2015"
"Archie",140,45,"Boy","2015"
"Jay",145,44,"Boy","2015"
"Tadgh",145,44,"Boy","2015"
"Freddie",147,43,"Boy","2015"
"Aiden",147,43,"Boy","2015"
"Dean",149,42,"Boy","2015"
"Colm",149,42,"Boy","2015"
"Padraig",149,42,"Boy","2015"
"Owen",149,42,"Boy","2015"
"Micheal",149,42,"Boy","2015"
"Joe",149,42,"Boy","2015"
"Zack",149,42,"Boy","2015"
"Harrison",149,42,"Boy","2015"
"Calum",157,41,"Boy","2015"
"Lewis",157,41,"Boy","2015"
"Brody",157,41,"Boy","2015"
"Paddy",160,40,"Boy","2015"
"Philip",161,39,"Boy","2015"
"Tiernan",161,39,"Boy","2015"
"Frankie",161,39,"Boy","2015"
"Lee",164,38,"Boy","2015"
"Christian",164,38,"Boy","2015"
"Theodore",164,38,"Boy","2015"
"Simon",167,37,"Boy","2015"
"Keelan",167,37,"Boy","2015"
"Casey",167,37,"Boy","2015"
"Iarlaith",167,37,"Boy","2015"
"Kacper",171,36,"Boy","2015"
"Reuben",171,36,"Boy","2015"
"Tristan",173,35,"Boy","2015"
"Adrian",173,35,"Boy","2015"
"Robbie",173,35,"Boy","2015"
"Milo",173,35,"Boy","2015"
"Darren",177,34,"Boy","2015"
"Caolan",177,34,"Boy","2015"
"Szymon",177,34,"Boy","2015"
"Richard",180,33,"Boy","2015"
"Connor",180,33,"Boy","2015"
"Denis",180,33,"Boy","2015"
"Timothy",180,33,"Boy","2015"
"Jordan",180,33,"Boy","2015"
"Dominik",180,33,"Boy","2015"
"Leighton",180,33,"Boy","2015"
"Jude",187,32,"Boy","2015"
"Flynn",187,32,"Boy","2015"
"Eanna",189,31,"Boy","2015"
"Gavin",190,30,"Boy","2015"
"Brandon",190,30,"Boy","2015"
"Carter",190,30,"Boy","2015"
"Cooper",190,30,"Boy","2015"
"Kieran",194,29,"Boy","2015"
"Reece",194,29,"Boy","2015"
"Daragh",194,29,"Boy","2015"
"Mateusz",194,29,"Boy","2015"
"Rowan",194,29,"Boy","2015"
"Iarla",194,29,"Boy","2015"
"Jaxon",194,29,"Boy","2015"
"Zachary",201,28,"Boy","2015"
"Donagh",201,28,"Boy","2015"
"Dominic",201,28,"Boy","2015"
"Austin",201,28,"Boy","2015"
"Levi",201,28,"Boy","2015"
"Marcus",206,27,"Boy","2015"
"Ruadhan",206,27,"Boy","2015"
"Conan",206,27,"Boy","2015"
"Franciszek",206,27,"Boy","2015"
"Tiarnan",210,26,"Boy","2015"
"Victor",210,26,"Boy","2015"
"Donncha",210,26,"Boy","2015"
"Francis",210,26,"Boy","2015"
"Will",210,26,"Boy","2015"
"Elliott",210,26,"Boy","2015"
"Ruben",210,26,"Boy","2015"
"Ted",210,26,"Boy","2015"
"Natan",210,26,"Boy","2015"
"Olly",210,26,"Boy","2015"
"Teddy",210,26,"Boy","2015"
"Hayden",221,25,"Boy","2015"
"Donal",221,25,"Boy","2015"
"Aodhan",221,25,"Boy","2015"
"Michal",221,25,"Boy","2015"
"Sonny",221,25,"Boy","2015"
"Aleksander",221,25,"Boy","2015"
"Paidi",221,25,"Boy","2015"
"Gerard",228,24,"Boy","2015"
"Brendan",228,24,"Boy","2015"
"Lukas",228,24,"Boy","2015"
"Frank",228,24,"Boy","2015"
"Nikodem",228,24,"Boy","2015"
"Elijah",228,24,"Boy","2015"
"Kaiden",228,24,"Boy","2015"
"Gearoid",235,23,"Boy","2015"
"Marcel",235,23,"Boy","2015"
"Maximilian",235,23,"Boy","2015"
"Rocco",235,23,"Boy","2015"
"Colin",239,22,"Boy","2015"
"Jesse",239,22,"Boy","2015"
"Lochlann",239,22,"Boy","2015"
"Caden",239,22,"Boy","2015"
"Cayden",239,22,"Boy","2015"
"Tymon",239,22,"Boy","2015"
"Morgan",245,21,"Boy","2015"
"Emmanuel",245,21,"Boy","2015"
"Johnny",245,21,"Boy","2015"
"Zac",245,21,"Boy","2015"
"Nicolas",245,21,"Boy","2015"
"Caelan",245,21,"Boy","2015"
"Julian",245,21,"Boy","2015"
"Harley",245,21,"Boy","2015"
"Mikolaj",253,20,"Boy","2015"
"Vincent",253,20,"Boy","2015"
"Jonah",253,20,"Boy","2015"
"Myles",253,20,"Boy","2015"
"Craig",257,19,"Boy","2015"
"Dillon",257,19,"Boy","2015"
"Barry",257,19,"Boy","2015"
"Emmet",257,19,"Boy","2015"
"Fiachra",257,19,"Boy","2015"
"Olivier",257,19,"Boy","2015"
"Dan",257,19,"Boy","2015"
"Piotr",257,19,"Boy","2015"
"Dawid",265,18,"Boy","2015"
"Declan",265,18,"Boy","2015"
"Ian",265,18,"Boy","2015"
"Shea",265,18,"Boy","2015"
"Toby",265,18,"Boy","2015"
"Brooklyn",265,18,"Boy","2015"
"Felix",265,18,"Boy","2015"
"Cole",265,18,"Boy","2015"
"Oliwier",265,18,"Boy","2015"
"Patryk",274,17,"Boy","2015"
"Ewan",274,17,"Boy","2015"
"Marc",274,17,"Boy","2015"
"Davin",274,17,"Boy","2015"
"Damian",274,17,"Boy","2015"
"Lochlan",274,17,"Boy","2015"
"Lennon",280,16,"Boy","2015"
"Ivan",280,16,"Boy","2015"
"Noel",280,16,"Boy","2015"
"Tony",280,16,"Boy","2015"
"Bartosz",280,16,"Boy","2015"
"Ahmed",280,16,"Boy","2015"
"Mohamed",280,16,"Boy","2015"
"Cuan",280,16,"Boy","2015"
"Nathaniel",280,16,"Boy","2015"
"Albert",280,16,"Boy","2015"
"Eddie",280,16,"Boy","2015"
"Fabian",280,16,"Boy","2015"
"Robin",280,16,"Boy","2015"
"Jayce",280,16,"Boy","2015"
"Keith",294,15,"Boy","2015"
